,trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
7022,2019-01-22 20:44:20+00:00,McDermott-Rice,misc_pos,5.55,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24 00:00:00+00:00,7f84830e8d854641b8f4072a2e8ae63d,38.082213,-109.74129,0
7023,2019-01-22 20:44:33+00:00,Brown-Greenholt,entertainment,173.47,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24 00:00:00+00:00,73de6c58af2db5fd21efcc44cc6d2f9f,38.358501,-109.454652,0
7024,2019-01-22 20:44:50+00:00,Kerluke PLC,misc_net,4.8,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26 00:00:00+00:00,3851022d84373eb66dca08611362529a,38.188599,-90.579341,0
7025,2019-01-22 20:45:19+00:00,Stiedemann Lt,food_dining,4.04,Arvada,CO,39.8422,-105.1097,122111,Hotel manager,1987-05-23 00:00:00+00:00,b996255e75c82feb6f10edfc4736855f,40.748274,-105.575666,0
7026,2019-01-22 20:46:45+00:00,Macejkovic-Lesch,shopping_pos,26.42,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,ff110fc182de0899790651278051454d,33.676332,-110.723132,0
7027,2019-01-22 20:54:21+00:00,"Hayes, Marquardt and Dibbert",misc_net,2.37,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17 00:00:00+00:00,309bb34f4b68277196ff4d0ad046abde,39.016716,-94.721555,0
7028,2019-01-22 21:00:08+00:00,"Swaniawski, Lowe and Robel",shopping_pos,148.71,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,7ab84da97659b83a5399494aa5664ddc,39.471208,-105.461406,0
7029,2019-01-22 21:06:54+00:00,"Reichert, Huels and Hoppe",shopping_net,519.58,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03 00:00:00+00:00,61df7a4d75667b51ac53e8ce25dd3164,38.203021,-121.827431,0
7030,2019-01-22 21:10:46+00:00,"Kutch, Steuber and Gerhol",food_dining,1.63,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31 00:00:00+00:00,4adf092f73272830d8d14742211e8888,37.405776,-93.189402,0
7031,2019-01-22 21:21:05+00:00,Frami Group,entertainment,100.57,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31 00:00:00+00:00,5e198a953a1f8e3136c603f7dfd84f31,37.597455,-121.606723,0
7032,2019-01-22 21:24:37+00:00,Jast-McDermott,shopping_pos,37.9,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26 00:00:00+00:00,32b86b3b18eb26c21645fde173689b67,36.647982,-88.867517,0
7033,2019-01-22 21:27:39+00:00,Schaefer Lt,kids_pets,135.64,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,17169700240d870b1a655a74db7334e3,32.717686,-117.511457,0
7034,2019-01-22 21:28:14+00:00,Klein Group,entertainment,2.91,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,12c3b947404b84f7bfecd9eee9b80be6,43.260327,-108.293077,0
7035,2019-01-22 21:31:23+00:00,"McDermott, Osinski and Mo",home,36.41,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24 00:00:00+00:00,076d5c3829f20834843a706aa40cad8d,38.478297,-110.275298,0
7036,2019-01-22 21:32:52+00:00,Stoltenberg-Beatty,shopping_pos,6.88,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26 00:00:00+00:00,6308558fa5121f2afaa2f7a4155f237e,41.990361,-95.985745,0
7037,2019-01-22 21:35:41+00:00,"Cole, Hills and Jewess",home,21.93,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02 00:00:00+00:00,8b3f0f9c2060661c2ef00da52f7ef27c,46.522991,-121.994891,0
7038,2019-01-22 21:38:28+00:00,Dickinson Lt,personal_care,66.24,Camden,MO,39.2048,-94.0259,464,Colour technologist,1959-05-28 00:00:00+00:00,2e928cc5e9879e43a5c58a8487ae45f6,39.542847,-94.800031,0
7039,2019-01-22 21:51:24+00:00,Macejkovic-Lesch,shopping_pos,1.73,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26 00:00:00+00:00,44361307253e3ee84ddf66e9338bd118,40.8124,-95.698086,0
7040,2019-01-22 21:51:35+00:00,"Brown, Homenick and Lesch",health_fitness,71.9,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,1966-12-03 00:00:00+00:00,dd3a68f5c1b187aa01caa3b07b00423b,20.274152,-156.139193,0
7041,2019-01-22 21:52:50+00:00,"Hintz, Bauch and Smith",health_fitness,10.64,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31 00:00:00+00:00,e645fcc65744ad1edd01ec7a5f2ca36f,47.815168,-118.030327,0
7042,2019-01-22 21:55:20+00:00,"Armstrong, Walter and Gottlieb",food_dining,5.95,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27 00:00:00+00:00,fa3cd733569f8344a6de217e950c173f,37.691042,-93.903687,0
7043,2019-01-22 21:56:51+00:00,Thompson-Gleason,health_fitness,53.6,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01 00:00:00+00:00,255c76e516e0a4ded8ca885109d44a52,45.778471,-121.476625,0
7044,2019-01-22 21:57:03+00:00,"Graham, Hegmann and Hammes",food_dining,59.98,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18 00:00:00+00:00,994cf4071f17c26ce128609648de3352,36.795862,-92.105787,0
7045,2019-01-22 22:06:19+00:00,Romaguera Lt,health_fitness,48.05,American Fork,UT,40.3928,-111.7941,42384,Futures trader,1992-12-29 00:00:00+00:00,6b8788bf590253baae6c9668551a979f,40.55491,-112.172004,0
7046,2019-01-22 22:07:23+00:00,Abshire PLC,entertainment,116.71,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,b0ab70e9feb87b645987350a7aaacf61,41.209205,-123.385452,0
7047,2019-01-22 22:08:30+00:00,"Haley, Jewess and Bechtel",shopping_pos,3.57,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23 00:00:00+00:00,d2f71af4ec6718fa09360440bb27d318,33.57906,-117.825271,0
7048,2019-01-22 22:09:09+00:00,"Pouros, Walker and Spence",kids_pets,19.51,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11 00:00:00+00:00,c6c67f85111560509a3179abcd2ff0cd,43.989304,-122.480906,0
7049,2019-01-22 22:15:17+00:00,Powlowski-Weimann,food_dining,45.71,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20 00:00:00+00:00,1ed5ebf03a4c1b45e34fff0a6c3318bf,39.193823,-94.518742,0
7050,2019-01-22 22:22:49+00:00,Dare-Gibson,health_fitness,1.22,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29 00:00:00+00:00,205be00c4f885dcf040303769842ad3d,34.51963,-112.539134,0
7051,2019-01-22 22:25:06+00:00,Rau-Grant,kids_pets,107.05,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30 00:00:00+00:00,0b803b314e29b484d47fcb5217233086,33.477637,-112.889515,0
7052,2019-01-22 22:25:26+00:00,Mayert Group,shopping_pos,1.35,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,1988-01-04 00:00:00+00:00,03802efe84a413743922db8a9925aefb,38.666774,-105.582082,0
7053,2019-01-22 22:27:44+00:00,Beer-Jast,kids_pets,131.86,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02 00:00:00+00:00,344c6866ea2c4f149c6c184ef7373b7c,41.149634000000006,-97.455892,0
7054,2019-01-22 22:27:56+00:00,"Streich, Rolfson and Wilderman",kids_pets,48.51,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18 00:00:00+00:00,9e289b5c4aef7704f0dc24c2bd64072b,45.118796,-119.292192,0
7055,2019-01-22 22:29:23+00:00,Zulauf LLC,personal_care,25.86,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,5890006cd4f5493ac7a8f84abdcb60a5,64.661888,-165.287047,0
7056,2019-01-22 22:42:03+00:00,Schuppe LLC,entertainment,15.9,Omaha,NE,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10 00:00:00+00:00,ba690d6784bfd65cbcd8085e783e58c1,41.852977,-96.179795,0
7057,2019-01-22 22:43:47+00:00,Hamill-D'Amore,health_fitness,4.19,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30 00:00:00+00:00,3816900c7a66f3d66beab6d5b17abcaf,32.956783,-111.665897,0
7058,2019-01-22 22:46:53+00:00,"Hartmann, Rowe and Hermann",travel,7.7,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01 00:00:00+00:00,f6cb7b35a10dc67be388e79b64218cfd,41.913643,-108.511974,0
7059,2019-01-22 22:47:02+00:00,Ullrich Lt,kids_pets,47.76,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25 00:00:00+00:00,45557113f5ac14511d8c7e6f56aebd88,34.861356,-117.60771499999998,0
7060,2019-01-22 22:49:30+00:00,Berge-Hills,kids_pets,53.83,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,6328f87f402cffa358a22ceba26d86f3,43.867071,-123.573949,0
7061,2019-01-22 22:52:16+00:00,"Durgan, Gislason and Spence",home,150.64,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,923a05592c9cc8781986e97372da84d9,48.052885,-122.506443,0
7062,2019-01-22 22:53:19+00:00,Turner LLC,travel,5.95,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29 00:00:00+00:00,2154bfcce405867281233589a1181bb7,32.607766,-111.318273,0
7063,2019-01-22 22:53:41+00:00,Bins-Tillman,entertainment,66.34,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29 00:00:00+00:00,3ce4174910d0bac74128dd2bc406d9ba,46.402867,-119.12738,0
7064,2019-01-22 22:54:27+00:00,Lesch Lt,shopping_pos,153.0,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,c26237a665bf0ceabca9da02eea5266d,40.307724,-104.072111,0
7065,2019-01-22 22:55:01+00:00,Streich Lt,home,36.42,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24 00:00:00+00:00,dc32c5ddcfa541fa656177e41d4d8a30,36.181591,-106.124602,0
7066,2019-01-22 22:56:12+00:00,Terry Lt,home,109.86,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04 00:00:00+00:00,10da9552c3a43a83f4bcdc68769a7daa,36.754085,-122.841721,0
7067,2019-01-22 23:14:53+00:00,"Turcotte, Batz and Buckridge",health_fitness,42.48,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29 00:00:00+00:00,dfd0a140a1e7576c53ac4598308e8fff,47.31055,-122.909854,0
7068,2019-01-22 23:21:59+00:00,"Hyatt, Russel and Gleichne",health_fitness,3.15,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22 00:00:00+00:00,79919d1d064753cb5cf195addebfb775,34.83246,-116.881065,0
7069,2019-01-22 23:23:32+00:00,Jast Lt,shopping_net,8.68,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,8b98fa751e7b7ba48bd193d480fc4a57,43.879028000000005,-108.169339,0
7070,2019-01-22 23:25:21+00:00,Rolfson-Kunde,personal_care,5.48,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,16469cf19621be1cc2322c91fbcd67d6,42.774198,-108.778424,0
7071,2019-01-22 23:26:14+00:00,Leannon-W,food_dining,72.38,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,f7c106d9b9f3123602d6bc7024197e34,33.306584,-111.102319,0
7072,2019-01-22 23:27:29+00:00,Zboncak LLC,food_dining,13.03,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26 00:00:00+00:00,5ea2d8aaecdee99a8bbb558cb8b8a830,40.937921,-96.972901,0
7073,2019-01-22 23:29:01+00:00,Friesen Lt,health_fitness,59.65,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18 00:00:00+00:00,fe048b878427f26acfe7a7708578b1de,39.808101,-93.073414,0
7074,2019-01-22 23:30:40+00:00,Romaguera Lt,health_fitness,11.43,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,bec04962520bbe55c4132b9570e8e82a,38.709463,-122.293043,0
7075,2019-01-22 23:38:02+00:00,Heathcote LLC,shopping_net,5.42,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18 00:00:00+00:00,39facac60d2a90d8423de8c0bcbc42f8,37.604454,-122.123947,0
7076,2019-01-22 23:40:39+00:00,"Moore, Williamson and Emmerich",home,9.71,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18 00:00:00+00:00,865270e0f1ba5749c85a95342580aa15,39.949846,-94.318107,0
7077,2019-01-22 23:40:57+00:00,Kilback Group,food_dining,6.95,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26 00:00:00+00:00,211c8fb96564e0a282e70eb0a4a9b37c,38.95519,-92.400215,0
7078,2019-01-22 23:42:24+00:00,"Effertz, Welch and Schowalte",entertainment,9.99,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14 00:00:00+00:00,5753d81f37690336009e65957dbb404c,39.135426,-92.537049,0
7079,2019-01-22 23:44:45+00:00,"Baumbach, Feeney and Mo",shopping_net,34.98,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,22ed0140786e1d6486c1fc55d0d84153,33.786126,-110.852284,0
7080,2019-01-22 23:48:13+00:00,Brown-Greenholt,entertainment,11.05,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,aa114d53b302aabbdc0c92127ec9b076,34.056871,-111.897506,0
7081,2019-01-22 23:48:53+00:00,Gottlieb Group,kids_pets,20.13,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02 00:00:00+00:00,d092632cc65caa4b143c317981182cef,40.504244,-105.445674,0
7082,2019-01-22 23:49:35+00:00,Friesen Lt,health_fitness,36.63,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09 00:00:00+00:00,f13205bb4ca467608f31c7bfafe37572,37.443657,-119.601223,0
7083,2019-01-22 23:50:57+00:00,Johns-Hoege,entertainment,5.61,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11 00:00:00+00:00,7079280ff97b3499b237a7e7d8250a74,43.902962,-123.430847,0
7084,2019-01-22 23:54:28+00:00,Prosacco LLC,personal_care,10.56,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21 00:00:00+00:00,964c7e45543920f843a1daa03e4e5af0,41.171686,-122.49098,0
7085,2019-01-22 23:54:35+00:00,"Brown, Homenick and Lesch",health_fitness,104.68,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13 00:00:00+00:00,34200b920b49cbd2a948989f265df154,40.935222,-97.821042,0
7086,2019-01-22 23:55:37+00:00,Botsford PLC,home,17.2,Camden,MO,39.2048,-94.0259,464,Colour technologist,1959-05-28 00:00:00+00:00,95a0117834b4b5612fdff95c8497947f,39.144456,-93.894727,0
7087,2019-01-22 23:55:40+00:00,"Haley, Batz and Aue",health_fitness,38.78,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15 00:00:00+00:00,ff9d23aab4e8a9b974c1597abc674c96,43.766596,-115.496895,0
7088,2019-01-23 00:06:49+00:00,Heller-Langosh,gas_transport,106.79,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04 00:00:00+00:00,407ed4cad325cbe16e5ad7a770112c82,35.134867,-105.352883,0
7089,2019-01-23 00:09:41+00:00,Gutmann Lt,grocery_net,30.92,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,222a1017bdfbbcddf9e68853ac6df80c,38.246605,-121.916634,0
7090,2019-01-23 00:19:57+00:00,Bernhard Inc,gas_transport,30.3,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11 00:00:00+00:00,f34f21befbc94c66cf0cd3c4994de1d7,43.811521,-122.491022,0
7091,2019-01-23 00:23:24+00:00,Sporer Inc,gas_transport,68.15,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04 00:00:00+00:00,013be8756da26e0967576d992088679c,35.668528,-106.510925,0
7092,2019-01-23 00:26:56+00:00,McGlynn-Jaskolski,misc_pos,33.89,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18 00:00:00+00:00,ca85f8c40f8626787e69c5839e21f68e,36.068468,-93.954414,0
7093,2019-01-23 00:37:03+00:00,Stamm-Witting,shopping_net,3.11,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31 00:00:00+00:00,b16897483b6d6f8488763cc12610255d,40.964371,-99.459544,0
7094,2019-01-23 00:49:06+00:00,Kuhn LLC,misc_net,157.43,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30 00:00:00+00:00,b1196ede9c0e8bdffb59ca01006055d5,32.255432,-104.86531399999998,0
7095,2019-01-23 00:52:41+00:00,Corwin-Collins,gas_transport,60.51,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,9d6bca44301a1b485c1612786e279b6e,48.780621,-123.17701,0
7096,2019-01-23 00:55:59+00:00,"Johnston, Nikolaus and Maggio",grocery_net,28.08,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22 00:00:00+00:00,a6538a2b476ed9b99c77f0d75423cdea,33.60651,-116.735405,0
7097,2019-01-23 01:03:05+00:00,"Herman, Treutel and Dickens",misc_net,1.29,Brainard,NE,41.1832,-96.9882,614,Associate Professor,1967-06-20 00:00:00+00:00,70756a5187f792442436aa8582ef5fe9,40.709335,-96.548207,0
7098,2019-01-23 01:14:59+00:00,Mraz-Herzog,gas_transport,83.32,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,21efd848d2c96f95ae1e2e30da810a3b,39.833598,-106.126599,0
7099,2019-01-23 01:15:44+00:00,Morar Inc,grocery_net,42.89,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11 00:00:00+00:00,20291a39a04824a03f123201fa44a44b,43.484183,-115.573,0
7100,2019-01-23 01:15:49+00:00,"Tillman, Dickinson and Labadie",gas_transport,63.91,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08 00:00:00+00:00,93b47e7e0a217f698b591286bbc42c96,44.541393,-123.930688,0
7101,2019-01-23 01:18:56+00:00,"Schoen, Kuphal and Nitzsche",grocery_pos,131.55,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,1953-12-25 00:00:00+00:00,4946c0d037306cb352e1790fe3129fdd,44.880955,-120.347456,0
7102,2019-01-23 01:26:33+00:00,Hackett-Lueilwitz,grocery_pos,238.45,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04 00:00:00+00:00,019478561ebf0cc8569391f11f52b6cb,36.824551,-122.920722,0
7103,2019-01-23 01:33:54+00:00,Bailey-Mo,grocery_pos,65.84,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18 00:00:00+00:00,6dc9b5a71e39b00db936b2fd8042d2bc,37.419294,-121.824633,0
7104,2019-01-23 01:36:55+00:00,Schmitt Inc,gas_transport,53.37,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22 00:00:00+00:00,e8c5a10eb2d5910f61880dc2995ea8fd,34.457136,-118.760396,0
7105,2019-01-23 01:59:20+00:00,Kuphal-Bartoletti,misc_net,4.24,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,442bf59622ad7bdfc2d326079495843e,39.564187,-121.877167,0
7106,2019-01-23 02:10:52+00:00,Hudson-Ratke,grocery_pos,199.35,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25 00:00:00+00:00,8e858204ef71b3ff12814a428c1fbe43,34.114213,-117.814095,0
7107,2019-01-23 02:11:18+00:00,"Yost, Block and Koepp",misc_pos,360.99,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10 00:00:00+00:00,ca7823d6ce2beb5d70bc6eb51894a287,48.587436,-121.974104,0
7108,2019-01-23 02:19:03+00:00,Volkman-Predovic,shopping_net,7.4,Iliff,CO,40.7692,-103.0968,648,Community arts worker,1969-09-21 00:00:00+00:00,4f4c2adf901c3f5648ade61a086ee398,40.606156,-102.69409,0
7109,2019-01-23 02:21:45+00:00,"Schaefer, Maggio and Daugherty",gas_transport,56.03,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,2464b3e6af192dd7a1843b230c79d192,41.458928,-124.956419,0
7110,2019-01-23 02:22:35+00:00,Kuphal-Toy,food_dining,50.64,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24 00:00:00+00:00,a0f99854ac3a3bc40286e7d5a4bfd004,45.514902,-123.580524,0
7111,2019-01-23 02:29:50+00:00,"Parker, Nolan and Trantow",entertainment,43.86,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25 00:00:00+00:00,c0550ace5220544f30031474b7f93942,34.264158,-118.444494,0
7112,2019-01-23 02:46:07+00:00,"Stanton, Jakubowski and Baumbach",shopping_net,9.24,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,9b70182b84b355565041ff0198876c43,39.367527,-106.622793,0
7113,2019-01-23 03:08:28+00:00,"Schoen, Kuphal and Nitzsche",grocery_pos,87.65,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,cd3bf2f704703a642f19fecae51eb1f8,40.042857,-107.603862,0
7114,2019-01-23 03:21:27+00:00,"Bernier, Streich and Jewess",grocery_net,61.91,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17 00:00:00+00:00,58c6a3f489d6b8ff540786bb1fe7c967,45.025064,-123.637425,0
7115,2019-01-23 03:23:53+00:00,Bins-Rice,gas_transport,53.47,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26 00:00:00+00:00,1f5290fc7c2508059264afdeddfbaf9a,37.646233,-90.226223,0
7116,2019-01-23 03:29:26+00:00,Ruecker Group,misc_net,150.6,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,1972-12-31 00:00:00+00:00,ab5b4a48aac7079906f274f9867a06af,39.461225,-94.723253,0
7117,2019-01-23 03:59:20+00:00,Buckridge PLC,misc_pos,42.73,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26 00:00:00+00:00,59e982efa5e757fb6e040942ffd33228,42.605449,-109.474684,0
7118,2019-01-23 04:01:22+00:00,Hickle Group,shopping_pos,2.32,Ashford,WA,46.7531,-121.9898,759,Video editor,1956-09-14 00:00:00+00:00,d6eb51abd9e3967c58ca3e5fa0a093c2,47.089024,-121.031916,0
7119,2019-01-23 04:07:31+00:00,Lind-Buckridge,entertainment,6.53,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12 00:00:00+00:00,8d994ff650ad2b4c504111c757708c77,39.338516,-91.400359,0
7120,2019-01-23 04:18:05+00:00,Schmitt Inc,gas_transport,51.59,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19 00:00:00+00:00,b16515f7da7f3abb2171e004f276f82a,41.412567,-98.292332,0
7121,2019-01-23 04:54:52+00:00,Haley Group,misc_pos,9.12,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24 00:00:00+00:00,2a07b21da60831577c0142320e68699d,35.211071999999994,-104.878817,0
7122,2019-01-23 05:03:03+00:00,Bogisich Inc,grocery_pos,164.53,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19 00:00:00+00:00,9fe03024a3c0f2b7036a0a5c7bca61e8,39.693694,-98.704237,0
7123,2019-01-23 05:22:13+00:00,Murray-Smitham,grocery_pos,182.08,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11 00:00:00+00:00,2434715ec1c212262374a44efa5cdeeb,43.099481,-116.58126,0
7124,2019-01-23 05:24:44+00:00,"Daugherty, Pouros and Beahan",shopping_pos,2.08,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,a763659a6c1656f448cd5050ac53d192,65.344165,-165.002464,0
7125,2019-01-23 05:25:15+00:00,"Tillman, Dickinson and Labadie",gas_transport,52.15,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03 00:00:00+00:00,30bf44fbb1b916d97fc1bc48054893af,37.429284,-122.844069,0
7126,2019-01-23 05:32:06+00:00,Hudson-Ratke,grocery_pos,114.33,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05 00:00:00+00:00,17851fc256dca9fe8b919e643f2c76da,41.958779,-110.667321,0
7127,2019-01-23 05:32:22+00:00,Spinka-Welch,grocery_net,40.78,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27 00:00:00+00:00,aee296fcffc0e1602460f0c0dedd9429,37.246353000000006,-90.678312,0
7128,2019-01-23 05:35:55+00:00,Boyer-Reichert,shopping_net,4.07,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06 00:00:00+00:00,b834d38ab0871322e9d4b2d7d3143f13,40.392462,-123.845673,0
7129,2019-01-23 05:42:53+00:00,"Raynor, Reinger and Hagenes",gas_transport,58.54,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15 00:00:00+00:00,1deb0c7a949f80d6a60f27117d6b45cf,41.921161,-98.109337,0
7130,2019-01-23 05:49:13+00:00,Cruickshank-Mills,entertainment,82.22,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,1966-12-03 00:00:00+00:00,38903ec31bbad545a1541c11f6a60ab8,19.210239,-156.03046,0
7131,2019-01-23 05:51:04+00:00,Cormier LLC,shopping_net,39.17,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,1966-09-19 00:00:00+00:00,f69c3e8ca34939bb2009d2a1b531e292,39.613831,-120.71771499999998,0
7132,2019-01-23 05:52:09+00:00,Huels-Nolan,gas_transport,59.97,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,ce7472db324f735ea320045055c1eb30,42.275545,-99.149689,0
7133,2019-01-23 06:04:58+00:00,"Kuhic, Bins and Pfeffe",shopping_net,91.98,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18 00:00:00+00:00,a9aeca49559d8efed8d22dd8ee5bc6cf,46.331138,-118.570928,0
7134,2019-01-23 06:06:45+00:00,Schmeler Inc,misc_pos,50.8,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,2e679126a7f8c46e563cf6a3dd431822,40.34791,-105.655124,0
